13394	391	53738
13398	13501	8722
13398	4686	29828
11101	3799	79165
13405	1144	106856
13407	1122	16644
13409	23258	110368
13411	5382	44738
13415	9604	47369
13417	12810	1502
13417	794	43507
13419	1671	100019
13427	18272	86275
13429	429	41319
13433	383	118641
13436	100	31899
13438	817	65632
13440	5375	50718
13443	8002	64082
13445	25145	1222
13447	18627	24606
13449	2998	26760
13451	706	12779
13455	23971	108009
13459	13902	124172
13461	152	24295
13464	5165	25634
13467	15453	32214
13467	22935	26773
13469	1513	18143
13469	308	3657
13474	6840	103803
13477	4502	92066
10301	2885	19709
13485	0	1746
13486	1645	15749
13490	4784	58326
13493	14923	27330
13495	1660	119961
13498	1859	117183
13503	726	67023
13505	11197	33097
13507	22974	31853
13508	25185	5503
13510	8728	54054
13515	320	78649
13517	3375	42540
13519	0	16767
13520	2767	58146
13527	24084	91890
13530	985	43120
13533	1990	36142
13535	120	80755
13541	1607	11490
13547	28914	123187
11295	3776	17138
13554	9377	24387
13556	5326	43518
13558	15597	40556
13560	2037	5025
13560	2037	47703
13562	12585	90075
13570	11665	38709
13571	635	266
13573	7566	1291
13573	830	50467
13573	21090	51618
13575	17653	86487
13577	9700	117977
13579	3650	27171
13581	28677	49608
13583	23973	38741
13585	154	19481
13592	450	36599
13597	10862	87929
13599	5846	121183
13603	10077	50958
13605	247	121793
13607	8795	45849
13609	7902	35696
13610	254	5098
13612	869	5132
13614	4409	101219
13617	29425	91565
13621	16284	105783
13624	9575	28493
13627	1019	12649
1387	987	106140
13631	530	22977
13633	351	38019
13634	4790	6826
13636	9757	106796
13638	1920	87947
9046	695	54040
13644	1015	108746
13646	15577	96062
13648	29471	82502
13650	1704	43958
13652	383	117789	62711
13656	768	14902
13658	861	75378
13660	1899	107684
13661	3137	30638
13663	615	33918
13665	2925	34650
13667	12185	71197
13671	430	117483
13680	5582	84572
13682	26213	103268
13685	1141	52696
13687	3112	12424
13693	21	5971
13696	13154	122544
13698	11494	38583
13701	11298	88164
13707	5888	4925
13709	85	62219
13711	397	39077
13713	2373	93970
13716	18261	27484
13718	28745	117111
13722	7367	2174
13724	1692	11047
13726	25648	94419
13728	6195	13812
13730	18295	52222
13731	75	98282
13733	1466	39269
13739	1037	30225
13741	15508	55255
13744	1309	29075
13747	1940	52891
13749	189	38432
13750	7224	59811
13752	430	14701
13754	11834	92697
13754	18998	11761
9272	4563	40613
13760	11618	16577
13762	5448	110218
13766	23999	119337
13768	22605	52504
13770	29214	26247
13772	12315	48904
13774	1114	23358
13776	1274	702
13780	12547	20913
13784	3099	40533
13788	4180	2482
13790	9450	19714
13792	4354	63900
13795	60	7360
13795	522	39752
13797	13828	122074
13799	3776	77150
13801	16702	112726
13803	12678	91342
13805	77	117793
13810	28077	83903
13814	22074	122846
13816	1742	39663
13818	2867	70554
13820	6709	40023
13822	27517	33001
4032	13824	81992
13825	12409	122682
13827	29365	39001
13829	1307	9210
13833	17921	106911
13836	23641	101829
13838	16002	66113
13840	13376	110192
13844	12541	124811
13845	2875	101405
13849	24883	24853
13851	4299	10082
10482	1527	116472
13862	24631	17339
13865	872	120648
13870	15447	52870
13878	245	4125
13882	6431	727
13884	29104	43126
13886	12315	117970
13888	3273	13945
13888	2037	13889
13890	11112	58759
2279	24910	91861
13895	3440	33648
13897	5124	85311
13901	9993	63789
13903	1324	89725
13907	7419	71222
13909	24510	61726
13911	11876	63239
13913	10324	13914
13915	336	106154
13917	191	102089
13919	6137	115030
13921	28398	68997
13923	1973	59156
13925	8544	6033
13927	11565	99332
13929	10724	13317
13932	11678	106125
13936	2565	110576
13938	346	75239
13942	11437	115473
13945	3113	13889
13947	6883	108723
13950	29034	24800
13953	1054	7624
13955	7127	48455
13957	1700	17115
13959	604	91833
13961	26780	36945
13965	1055	82953
13967	17993	49808
13972	162	44702
13977	7289	70737
13979	7287	9999
13981	1379	114171
13983	9202	111556
13985	23544	117840
13990	26942	92797
13994	28446	45057
13996	2251	58551
14000	24728	56636
14002	1531	124526
14006	16197	13218
14008	23466	57030
14009	21754	120428
14013	1002	94421
14015	18717	107993
14019	5478	48692
14022	12297	24581
14024	12394	56016
14026	9067	51491
14027	770	94579
6984	29033	86704
14030	1565	109851
14032	13232	1367
14037	160	52861
14039	8993	25976
14042	9887	80287
14044	347	59639
14046	4338	66841
14054	24	120836
14056	16049	71147
14060	21056	109086
14062	59	113426
14066	10398	22823
14066	2704	15527
14068	8658	34652
12061	5032	33549
14072	3885	68312
14074	3095	8971
14077	22650	63195
14079	19973	75468
14081	100	102396
14083	17531	28051
14089	2638	81988
14091	17557	95186
14091	17536	48004
14096	2498	78148
14106	25100	123321
14108	1031	52898
14110	6652	26311
14113	2077	2524
14114	554	123321
5717	5027	100940
14116	12730	53697
14118	1307	50159
14120	12680	34648
14122	15519	120737
14124	1629	120813
14125	1249	24887
14129	11606	65061
14137	199	68028
14139	19102	57752
14141	2468	1088
14142	25035	14899
14146	1484	17255
14148	2840	42578
14152	18652	63630
14156	8492	17911
14158	100	40522
14160	3405	19568
14162	6052	74921
14168	1691	67058
14170	12773	50464
14177	3697	34312
14178	11514	89199
14180	28644	122920
14182	11675	81736
14185	22080	114978
14189	1277	97451	41751
14192	1930	99617
14194	684	120906
14196	11700	78800
14197	60	23243
14199	7896	50945
14200	11925	84173
14202	12759	59452
14207	8345	41355
14209	2351	71466
14211	1043	6932
14219	715	19914
14222	6810	102698
14224	14201	93251
14228	2320	17596
14230	89	108643
14232	22878	85219
14234	23384	106833
14236	4439	83022
14238	1794	35491
14240	4925	70280
14244	14999	78898
14248	3379	107327
14250	29419	28442
14252	3294	109316
14254	1563	798
14262	16441	115944
14264	14902	1278
14266	985	6089
14272	88	83503
14281	3546	9369
14283	718	28687
14292	19673	99216
14294	820	46695
6242	2693	68189
14297	15702	24978
14300	505	63989
14307	992	56403
14309	3518	123532
14311	17	46911
14311	706	77788
14317	1781	89413
14321	28444	66279
14325	229	121156
14325	499	67249
14329	3882	5184
14333	3527	23444
14338	913	1032
14343	4359	102597
14345	3173	25117
14348	4347	63822
14350	1607	6222
14354	1695	85995
14370	22677	56136
14372	6223	102429
14374	6922	91271
14377	2371	115
14380	198	2301
14382	6650	48964
14384	2641	122485
14385	5427	43323
14387	9550	33978
14391	16999	109202
14395	9044	47062
14399	8669	95269
14401	859	72531
14405	2959	87487
14407	7688	108367
14409	9598	8657
14413	5403	120166
14420	237	2022
14422	29588	95929
14428	6059	32203
14429	10777	37914
14431	7936	95596
14432	3213	77332
14434	1144	49070
14436	1746	82434
14449	2205	88229
14455	6309	82557
14457	3286	57730
14459	4971	22766
14462	7543	2616
14464	3652	6146
14466	15907	37236
14468	743	98980
14470	4222	85633
14472	248	4295
14474	18695	76837
14478	19036	123224
14480	1620	98862
14482	6442	15235
14484	6990	68063
14486	5263	91411
14488	328	95721
14489	1639	18984
14491	10624	11874
14495	27096	49292
14503	2983	56938
14505	13131	109663
14507	1015	5099
14511	15493	87931
14513	59	55207
13129	3950	114880
14516	30402	116224
14519	8971	36726
14520	7068	105706
14522	20492	123084
14524	0	52789
14526	150	70693
14528	15046	91589
14530	10536	98943
14532	3449	112799
14533	7567	52068
14535	100	14016
14537	3702	83855
14539	9684	14112
14539	308	18681
14542	2114	115273
14544	311	51834
14550	162	86191
14551	1218	81835
14553	14012	50333
14555	6092	100337
14557	395	62186
14559	2181	93733
14195	49	57201
14561	2320	56725
14565	13735	14566
14569	135	30866
14570	24635	122317
14572	21913	60658
14577	239	121732
14581	21975	122219
14583	19427	68103
14585	843	29796
14587	14758	3873
14589	2575	1029
14591	22793	34470
14593	408	14594
14596	7392	13394
14598	3560	25561
14601	5119	99852
9742	845	37211
14604	22201	61020
14607	10501	15274
14609	9944	90982
14613	5553	106111
14615	4180	64182
14616	9789	38640
14618	100	54703
14621	7871	78513
14624	11879	64641
14632	9751	39366
14634	3730	124252
14638	815	103253
14640	2129	118333
2480	5744	70399
14646	3313	20626
14652	13731	19074
14656	19087	84636
14660	760	119683
14662	13453	33221
14664	383	109390
14666	927	7522
14668	24965	49620
14672	59	66012
14674	4475	106775
14676	23061	5353
14678	4982	79494
14683	12435	14684
14685	19789	27900
14688	21827	28374
14694	1318	23534
14699	59	14949
14701	13582	121301
14705	20630	67989
14707	24817	108895
14715	25033	41082
14717	22417	31725
14719	784	54915
14721	12615	58468
14723	15383	76955
14728	8361	101219
14730	2688	83859
14734	4952	11807
1502	15219	100989
14739	7751	11922
14741	16041	26257
14741	2170	2519
14741	946	78486
14743	1685	100340
14744	1291	117868
14748	28109	78457
14750	20445	104760
14754	888	114853
14756	14824	1865
14756	4185	44497
14759	15724	42232
14763	1583	54812
14765	346	122753
14767	23061	65534
14769	6570	92772
14771	8170	67100
14774	6169	33978
14776	11414	10306
14779	2683	41344
14783	530	9982
14784	1872	42178
14786	6436	69917
14788	21791	101294
14792	1085	87147
14796	3400	75403
14797	2676	93889
14799	23784	93358
14801	1871	124066
14805	13997	96984
14809	1375	123460
14815	5496	60840
14817	4918	6373
14821	6849	35050
14826	422	35326
14828	4475	107227
14830	3275	30822
14838	8784	67934
14840	4126	69184
14842	5392	15375
14844	273	108197
14847	16157	82567
14849	2911	24057
14851	12689	65819
14853	483	28054
14858	2758	44011
14861	30	22641
14865	764	40419
14866	9309	98342
14867	8051	77132
14869	16085	61982
14873	160	35019
14879	8236	40122	60144	33509
14881	2518	110544
14883	2653	22509
14884	24243	69965
14884	61	224
14890	4611	72136
14892	19243	91101
14894	291	37590
14896	27059	123541
14898	10821	54054
14903	2865	71647
14907	8589	48097
14912	26583	83960
14914	4338	81622
14918	605	901	105241	83197
14922	3594	95487
14928	1859	63859
14930	3700	42258
14936	8923	71037
14938	3547	88094
14942	606	50975
14944	15195	37934
14946	29212	50431
14950	874	31929
14959	802	108483
14965	4864	56444
14967	13227	27
14970	59	38063
14976	258	98364
14982	4999	62856
11337	18720	92576
14985	9016	89716
14987	3408	50362
14989	15300	56796
14996	7540	65064
14996	25766	71017
14999	11296	31774
15001	1524	117443
15005	4189	94021
15011	2496	92939
15012	1781	86815
15014	29823	74365
15018	312	74925
15019	1291	5292
15021	20249	110904
15024	8812	38996
15028	3612	68727
15033	886	45638
15035	12315	44880
15037	16515	6353
15042	3711	123300
15046	7783	117765
15048	6621	84670
15049	18696	99800
15051	6408	103609
15055	2532	49974
15056	1033	21395
15059	191	90951
15061	24591	53816
15063	7391	41925
15065	22626	70824
15067	18590	30603
15069	8692	21021
15073	2365	84816
15075	1388	20824
15077	6479	97453
15081	10765	123508
15083	10173	26236
15085	893	8110
15088	1217	92152
15090	14991	62184
15093	883	41357
15095	418	30904
15096	245	11711
15097	5082	18772
15098	4978	124387
15099	59	76767
9328	333	118958
9328	1582	38163
9328	3468	35190
15106	383	52616
15108	21466	54976
15110	22001	98238
15112	2119	75588	64820
15115	3266	21780
15118	27331	57219
15122	20975	46184
15124	5530	54461
15127	923	10600
15132	9084	31873
15134	517	62672
15135	2676	15997
15137	1289	44980
15142	14796	43944
15149	12168	120536
15152	9750	42632
15154	20097	86527
15156	30182	51310
15158	18763	14286
14322	2133	25215
15165	25649	47321
11930	10171	60126
15176	315	255
15180	15849	110659
15182	935	43057
15184	383	19048
15188	5008	86190
15190	25938	43404
15194	923	62235
15197	2611	116691
15197	7441	66630
15197	5445	35224
15197	7441	93903
15197	5861	66071
15198	473	114537
15201	1515	55009
15203	12680	56897
15206	433	8183
10198	26630	25390
15212	18566	33819
15212	18181	112993
7221	11349	21949
7221	19022	5781
7221	160	21785
15214	7376	37240
15216	1522	57453
15220	543	4471
15220	760	41437
15220	5738	86002
15231	22872	74894
15232	5245	103363
15234	3379	90970
15237	603	111305
15239	2565	112458
15243	6874	3978
15245	29794	80061
15247	23957	21373
15249	14318	122735
15251	308	1089
15255	0	83257
15261	25643	83130
15263	9773	15623
15265	4637	4377
15267	23333	83450
15269	1083	116702
15271	231	3062
15273	8776	92673
15274	6408	61716
15282	118	82848
15284	18211	41866
15287	9797	119548
15289	25672	30846
15289	3763	107865
15295	345	92076
15296	3648	53714
15297	27591	16638
6317	16854	103351
15304	2078	78405
15306	20586	33806
15310	12352	106292
15315	11731	70654
15319	5128	80308
15327	2202	30798
15329	316	37452
15332	2175	51080
15335	18887	46169
15339	3724	8303
15341	3801	85413
15345	3140	42306
15347	4209	121674
15349	4690	6275
15355	18180	120258
15357	11677	47892
15364	17098	71323
15366	191	96415
15367	2266	19188
15373	6814	119765
15378	2826	101203
15383	3760	107039
15385	2541	10455
15387	21531	97956
15390	15050	81645
15394	18089	25290
15397	15011	23329
15403	2664	124214
15407	2012	62781
15412	328	50565
15414	25267	58326
15416	2825	99050
15418	560	92479
15420	12739	18065
15422	7905	12948
15424	12742	92943
15427	214	121870
15429	16226	74460
15432	3087	124754
15436	259	56099
15439	1350	99146
15441	1291	12028
15443	315	21267
15444	11779	101767
15446	2407	2986
15448	5872	67391
15450	9268	119188
15452	24817	9195
15456	12344	70922
15458	1827	4937
10997	3908	25945
15463	14812	81854
15465	669	123718
15469	3056	44929
14269	27539	34036
15475	759	114029
15479	4514	21229
15481	1527	74343
15483	12631	114646
15485	29988	60818
15488	4205	64319
15490	10999	96846
15495	21450	119525
15497	512	70873
15502	1199	37492
15508	1854	113685
15510	10663	37443
7785	10930	95121
15514	162	69943
15519	318	46017
15521	3354	44989
15525	15541	90234
15527	59	40306
15531	10507	121980
15534	7172	101591
15536	11595	103197
15538	3852	114636
15540	4384	41140
15545	19588	64711
15549	6640	107867
15551	326	116595
15557	5032	33569
15565	819	8611
15567	5576	38413
15570	3054	103305
15572	200	1582
15574	9025	45479
15576	328	96399
15581	13196	32085
15585	23274	94377
15587	880	36069
15590	12447	118812
15596	84	15832
15596	383	108644
15609	604	78558
15614	11951	107936
11685	515	11684
15617	28585	88994
15620	18251	73034
15622	27080	10830
15625	11522	22276
15627	9936	53223
15631	16682	103165
15633	6479	39698
15635	7011	93987
15637	24297	6635
15640	3169	24353
15642	8227	844
15646	2265	11978
15648	27250	117450
15649	1919	32191
15653	126	45675
15655	259	106864
15657	2664	23107
15659	15223	714
15661	4901	91254
15663	410	66686
15667	1996	63695
15669	4332	93012
15670	2149	35004
15672	923	9443
15673	6993	68394
15675	1108	10992
15677	614	117182
7944	17410	45318
15682	599	93913
15688	2409	106583
15690	28476	120702
15692	4632	50063
15694	23683	12074
15696	3157	737
15700	12848	118465
15701	4084	113877
15704	203	12201	52062
15706	18596	95414
15708	908	106289
15710	1524	57685
15713	187	32060
15715	6137	59685
15716	1379	85572
15718	245	109039
15720	12259	122907
15724	1611	121460
15726	1478	49728
15732	19793	37960
15732	21314	37960
15734	8303	92605
15736	17718	122939
15741	2201	3956
15748	3767	11188
15748	12981	39578
15753	1033	77856
15755	9253	122782
15757	1180	38557
15759	11410	3334
15759	5535	75247
15761	2643	96810
15769	18129	41965
15771	5890	2969
15773	23028	17260
878	18489	45599
878	240	19814
878	240	69787
15779	2153	104126
15781	6354	45976
15783	2571	25231
15783	9940	70371
15785	1734	123372
15787	24477	106796
15789	1183	44078
15794	17032	4337
15798	4783	95866
15800	1015	55095
15803	49	111089
15805	12533	83221
15807	434	22971
15809	2739	27477
15809	4357	62235
15814	15325	76273
15817	1183	51084
15819	162	53343
15828	17290	75559
15832	2234	55856
15834	4937	122666
15838	1141	108541
15844	25674	53056
15846	16920	21596
15848	1218	33827
15853	1247	54444
1012	22871	48549
15856	48	25809
15858	794	97655
15860	5071	15140
15862	8926	87442
15864	5995	67992
5836	4123	121793
15869	10978	69891
15870	191	122725
15878	3274	119831
15878	6068	116395
15880	24220	61803
15882	18236	95530
15884	5508	104411
15886	400	91968
15888	1833	115340
15888	585	98606
15889	27739	116453
15890	11503	62362
15892	13936	4790
15896	3785	38452
15898	8362	43105
15900	28933	109803
15902	19677	37236
15904	24915	100550
15911	2255	58532
15912	709	63748
15914	6836	45761
15927	10973	124049
15931	22091	48121	80810
15937	8701	101617
15939	320	118774
15942	8703	103632
15947	3121	8600
15949	7352	48613
15951	2154	115330
15956	328	54936
15958	1612	62389
14506	26401	77728
15965	29249	21049
15968	8458	78899
15971	5784	63105
15975	12437	85595
15980	1600	95699
15982	8081	98131
15988	2797	117515
15990	599	26403
15994	408	15995
15996	9199	26937
15999	3492	35722
16002	14329	103226
16003	631	94836
14787	17	22018
16009	5922	124722
16014	25187	19332
16016	9323	120929
954	25880	100173
16018	11773	24881
16020	292	51242
16020	16205	83148
16025	606	114060
16027	13375	64808
16029	3347	18808
16033	7133	107796
16036	449	30353
16039	100	94550
16041	15265	16042
16045	2352	40877
16050	6079	73170
16052	20235	89742
16055	1224	89295
16057	25585	97043
16069	28254	8617
16070	26909	36662	123341
16075	845	100313
16081	22990	66417
16083	13506	114986
16087	9605	83950
16089	1337	113679
16093	20415	106039
16097	9918	46438
16099	6142	97044
16101	12302	114294
16103	2878	71658
16109	9856	124494
16112	1457	42218
16112	4416	20801
16118	15764	29918
16122	69	115931
16126	401	58593
16130	979	24678
16131	1177	49915
16133	21662	3355
16139	5737	45053
16142	16525	49685
16143	11846	23304
16145	238	34662
16147	3593	68943
16151	84	58023
16153	21	10212
16157	11045	86812
16157	4534	12986
16160	6174	94685
16162	16235	4670
16164	27521	44179
16166	1400	62575
6522	7859	15552
16168	26733	43779
16175	1934	104695
14958	2937	17332
16179	5793	34048
16183	554	43606
16187	306	93338
16189	8344	22636
16191	200	61383
16193	4334	14724
16195	6191	117761
7361	191	29078
16197	4601	16128
16204	240	51651
16211	28698	115814
16213	6290	99611
16214	4207	9564
16217	1247	11271
16219	4326	16887
16221	2644	98176
16223	1959	64261
16225	490	108324
16229	9475	95170
16231	13365	63478
16233	21596	57568
16235	15162	122475
16238	19192	90504
16242	542	21465
16244	22240	25123
16246	7464	34735
16248	13218	45637
14791	245	16250
16251	8894	53035
16254	789	29589
16256	1046	51605
16262	191	44185
16264	1699	2642
16266	8167	97508
16270	7881	114146
16271	6571	21947
16275	5095	111275
16277	571	57274
8106	2017	81268
16283	26909	97849	91984
16289	25019	115934
16291	6746	86569
16293	6413	60444
16295	9938	68304
16297	2982	104443	69486	84740
16297	5407	47158
16301	4514	101066
16302	13505	107532
16312	441	57345
16316	456	91710
16319	5008	110116
16320	15672	37452
16321	11653	52457
16324	1695	55122
16325	27182	84280
16327	18627	31051
16329	1632	48496
9504	5515	123430
16334	9500	45932
16338	8726	69072
16345	2390	94472
16347	408	17980
16351	7426	60444
16353	326	122855
16355	19843	83793
16357	6611	23136
16362	149	4331
16364	978	61246
16366	5103	39059
16369	11802	35847
16373	19863	84480
16373	59	53958
16375	4633	51749
16377	5165	62968
16379	10327	59910
16384	13195	5218	124062
16386	417	37443
16388	20008	18425
16390	315	79280
16394	15789	89177
16396	1979	52378
16400	1940	4931
16404	6370	39459
16411	813	56109
16415	366	106818
16416	11663	55035
16416	3648	32742
16416	716	30642
16418	5709	79507
16420	12813	62704
16425	728	6709
16428	896	57910
16430	3453	99291
16434	2691	105092
16436	3039	116774
16438	20395	46427
16440	1907	86189
16445	17335	26296
16447	80	22936
16449	19827	38701
16458	1778	35667
16458	48	58842
16460	11977	70601
16465	479	95615
16468	25600	11843
16472	10512	95758
12771	7299	113689
16482	27823	10923
16484	183	88362
16486	6096	77714
16488	1408	529
16489	183	16490
16493	7200	48192
16506	8506	63010
16516	2116	84415
16518	77	123139
16522	152	34726
16524	5674	1785
16527	7222	101857
16529	21274	38701
16533	716	98977
16536	6836	23937
16548	8671	110542
16549	257	51885
16552	3937	25256
16554	1311	81412
16556	328	2629
16560	15126	113126
16562	2248	31159
16564	25887	52661
16570	20934	73086
16574	26313	121500
16578	24180	34137
16582	3680	51672
16587	399	112032
16589	1004	63854
16594	4111	62905
16596	687	121155
16597	25684	60124
16597	9675	4397
16598	6828	45113
16600	29948	29821
16602	45	88275
16604	430	69587
16606	13664	57769
16608	22773	98026
16614	17059	9855
16616	2848	78484
16617	29416	81742
16620	11627	17038
16622	2577	64770
16624	606	30714
16626	328	1599
16630	3570	14253
16632	22604	19493
16636	48	19420
16636	10082	34956
16638	57	40596
16640	13842	89785
2162	347	54483
16643	829	21321
16646	819	117287
16648	1742	96043
16649	25612	29796
16651	1026	20307
16654	29114	7815
16656	24772	114744
5587	1699	25543
16658	8564	103018
16660	4422	48099
16662	1942	112954
16666	9122	103420
16667	2473	113658
16668	4861	68579
16669	2963	25553
16672	5633	62800
16674	3923	10334
16676	20602	79780
16678	6568	41517
16680	4053	23782
16686	12652	124308
16691	4832	93386
16695	936	27239
16699	16105	116106
16701	3313	61623
16703	6814	79114
16705	7116	66552
16707	0	109525
16709	907	39190
16713	22348	79863
16717	59	13686
16719	27541	79829
16723	328	55655
16725	1770	117280
16727	3800	4615
16729	1367	9687
16731	5557	83573
16732	650	121858
16734	7764	98554
16736	3843	33172
2619	5731	11041
16740	954	104952
16742	28053	110021
16744	162	75739
16746	240	47964
16748	5467	42316
16751	22788	123185
16753	18490	3845
16755	17623	11552
16756	21837	17217
16758	1496	69589
10973	4600	53826
16764	320	81185
16767	48	34956
16769	11895	11784
16771	4302	29039	51437
5662	19738	76688
16776	24393	12306
7480	2696	46623
16782	48	13374
16783	22678	101271
16785	1837	2228
16789	1285	100138
16793	22390	83519
16798	4363	4361
16800	11148	5494
16802	7574	82744
16804	1919	53280
16806	5735	37757
16809	1085	119746
16811	1690	123522
16818	7170	120248
16822	1521	103500
16826	10077	123719
16828	29347	85982
16831	29677	25750
3605	8743	88362
16834	4929	122153
16837	2860	57337
16839	23165	113034
16841	3799	74455
16848	22750	59330
16850	764	95553
16851	22744	79264
16851	23753	65891
16858	6446	26816
16859	23369	24132
16863	28022	54352
16863	15694	72811
16869	18689	12208
16870	26	15577
16874	11240	70350
16876	4141	101676
16886	10209	97890
16888	9476	39683
16892	24437	80853
16896	790	122932
16365	493	27164
16898	14467	110183
16900	3874	102000
16903	142	91630
16905	1386	30176
16909	1350	108893
16910	27219	100026
16913	395	90546
16915	28333	122993
16916	13810	123706
16917	29458	65971
16921	5052	9397
16925	19047	11732
16927	49	30330
16929	668	31512
16931	22980	4717
16933	554	87205
16935	571	16746
16939	8419	37592
16943	17006	112045
16945	28491	3692
16947	872	115552
16951	11008	26788
16953	631	60507
16958	7939	14838
16960	28819	55942
16964	843	22714
16966	10083	38366
16968	20081	74773
16970	21333	53365
16979	63	17952
16979	12171	16980
16981	7786	40190
16983	4746	44354
16987	2283	11825
16991	18671	34125
16993	6778	74618
16999	20822	42265
17001	10810	100349
17003	190	71793
17006	320	63012
17010	2747	45722
17012	3880	120018
17016	8976	26874
17018	24491	19268
17020	259	84259
17024	6617	39288
17031	14782	122145
17033	9958	122858
17035	1492	39580
17038	10622	120370
17038	11327	95120
17040	1160	48501
17045	2711	82147
17049	6331	79832
17053	23738	55183
7325	1511	54892
17058	1165	63967
17061	2878	73979
17063	12554	53177
17065	13866	30164
17067	1446	39684
17069	3872	30227
17072	7344	5046
17074	26689	120486
17081	21577	43989
17087	13475	73576
17089	16798	77193
17091	4076	16434
17093	15339	1865
17096	4569	34452
17104	6702	96171
17106	5471	64595
17109	3531	14547
17114	5516	106705
17116	3255	16111
17119	26600	33929
17121	444	13108
17123	10470	72452
17123	2853	18660
17126	6048	122801
17130	13906	22082
17133	4578	50407
17134	3355	15413
17137	11935	51077
17139	26889	123603
17140	4326	3120
17152	5839	99038
17153	954	21321
17155	12442	16911
17157	461	78777
17159	17	90644
17161	15061	77727
17162	22379	80858
17165	19222	113298
17167	2735	28399
17169	8803	39644
17170	2607	12160
17174	8557	116978
17176	1846	21956
17181	7386	86473
17183	16502	61694
17185	8913	26482
17189	4629	105029
17189	19280	66670
17189	6343	70451
17190	24318	26882
17192	57	12690
409	10631	15974
17200	6096	79494
17203	2037	47703
17203	3113	34597
17207	49	15187
17209	18904	97844
17211	27821	102656
17214	14639	101578
17215	22282	526
17217	1298	71752
17221	1379	322
17223	70	85562
17225	5766	24714
17228	796	53860
17233	872	41574
17235	2400	4571
17237	10946	120951
17239	8339	107573
17241	1940	283
17245	24709	88913
17250	1551	22273
17254	1341	27109
17259	14404	66872
17263	4274	109988
17266	16715	53211
17268	3026	12155
17269	4102	65216
17271	1063	6583
17274	8334	83340
17276	10270	68871
17280	204	83781
17283	15180	122803
17286	10814	105229
17291	8344	55659
17293	4982	53163
15600	444	112675
17298	11057	63147
17300	4831	35474
17301	2813	63967
17302	162	97175
17306	28396	115403
17308	17759	108176
17310	1919	14123
17312	16861	21768
17314	3500	64734
17314	2532	56501
17318	2018	30707
17319	1823	17320
17319	1035	106947
17321	16178	66866
17322	445	92885
17324	8167	70750
17328	28684	49126
17330	725	112559
17331	27629	12156
17333	14142	60611
17335	4415	26706
17340	10812	124591
17344	23931	36378
17346	2085	73890
17348	730	29804
7169	18009	109401
17353	211	10673
17356	22244	63251
17358	517	118855
17360	153	50619
17362	1694	31185
17368	2660	12240
17370	2007	79385
17373	3848	87684
17373	1102	86448
17375	28445	117541
17383	19458	72194
17385	2037	12134
17388	17	7374
17389	346	66271
17391	2790	74432
17393	13947	66112
17395	15317	100325
17397	760	124666
17399	7558	24733
17399	12222	62816
17401	3986	65087
17405	18546	46684
17407	10501	65900
17413	28885	29487
17415	437	66303
17422	733	88968
17424	10	97015
17426	25680	57063
17428	21439	77855
17433	29550	49378
17435	2530	102392
17437	8213	59487
17438	2861	19020
17445	1816	48139
17446	20134	115005
4451	2202	112476
17452	29362	117955
17454	1081	23951
17457	8019	56325
17459	4986	59135
17462	335	9172
17462	1324	122259
17463	8468	119773
17465	3043	32896
17468	2226	23486
17470	2224	2292
17472	13472	121043
17474	7080	82101
17476	4881	89965
17478	14409	47150
17480	3415	8817
17482	13460	63126
17482	15453	76179
17483	1262	79134
17485	5950	109183
17489	28678	31996
8963	1141	8962
17492	6195	42965
17493	5014	79399
8875	0	19855
8875	0	12404
17497	84	32509
17499	1441	37185
17501	21455	88051
17503	16284	20093
17512	20420	90310
17514	28335	9753
17524	1240	45696
17526	207	107308
17535	59	26682
17537	17533	117378
6018	149	20684
17546	4798	29963
17546	18983	60897
17546	4077	61604
17548	1378	119052
17552	9122	27112
17556	2587	60777
17558	12	84157
17560	4180	87333
17565	13042	115315
17568	11362	15169
17568	9798	70857
17574	22074	115014
17576	16727	4222
17584	11703	64771
17586	7434	77881
17590	9250	110059
17592	2995	116554
17594	4280	48988	123388
17596	320	16481
17598	29602	83615
17600	8329	8939
17602	17959	100709
17604	18596	97860
17606	17154	112338
17608	537	18544
17610	16161	92293
17613	208	34847
17614	11585	70061
17615	1217	120763
17619	29557	5353
16015	26935	41065
17628	12326	120329
17634	27745	68950
17636	1116	102290
17638	586	14200
17641	8419	24923
17647	6676	111061
17650	2381	12526
17654	4363	90672
17657	7618	68773
17659	3593	19450
17663	10197	90357
17665	1856	6288
17667	2992	102691
17669	21941	58312
17671	835	31814
17673	21341	3624
17675	1305	109418
17677	7256	18786
17679	59	75669
17685	12594	83117
17687	4601	4158
17691	4149	118485
17695	9481	119197
17696	1187	50614
17698	27002	9439
17707	11152	66199
17709	4696	123518
17711	4766	99741
17711	24981	59598
17713	20464	75750
17715	706	10760
17717	11166	57645
17719	200	108758
17721	1057	1900
17725	9743	123571
17740	1833	122393
17742	3405	34313
17747	9852	514
17749	2697	47719
17751	687	86479
17753	199	102142
17755	7565	94047
17758	17815	110657
17758	3400	19802
17768	10809	63254
17774	6668	115832
17776	27591	8014
17781	22433	101151
17784	16041	27119
17786	5673	122634
17788	2948	70790
17790	16986	19295
17799	1425	1142
17799	1425	34686
17801	399	1117
17803	3671	116958
17805	254	75222
17805	8038	38177
17807	24085	25539
17809	6455	51334
17811	26902	8911
17815	436	51336
17821	10718	2716
17821	17010	23042
17823	29091	86140
17825	11892	19023
17827	176	90537
